Municipios;Distritos;Secciones;Indicadores de renta media y mediana;Periodo;Total
28079 Madrid;2807914 Madrid distrito 14;2807914054 Madrid sección 14054;Renta neta media por persona ;2020;11.226
28079 Madrid;2807914 Madrid distrito 14;2807914055 Madrid sección 14055;Renta neta media por persona ;2020;13.269
28079 Madrid;2807914 Madrid distrito 14;2807914056 Madrid sección 14056;Renta neta media por persona ;2020;11.718
28079 Madrid;2807914 Madrid distrito 14;2807914057 Madrid sección 14057;Renta neta media por persona ;2020;12.238
28079 Madrid;2807914 Madrid distrito 14;2807914058 Madrid sección 14058;Renta neta media por persona ;2020;12.118
28079 Madrid;2807914 Madrid distrito 14;2807914059 Madrid sección 14059;Renta neta media por persona ;2020;11.886
28079 Madrid;2807914 Madrid distrito 14;2807914060 Madrid sección 14060;Renta neta media por persona ;2020;14.605
28079 Madrid;2807914 Madrid distrito 14;2807914061 Madrid sección 14061;Renta neta media por persona ;2020;16.667
28079 Madrid;2807914 Madrid distrito 14;2807914062 Madrid sección 14062;Renta neta media por persona ;2020;13.090
28079 Madrid;2807914 Madrid distrito 14;2807914063 Madrid sección 14063;Renta neta media por persona ;2020;15.808
28079 Madrid;2807914 Madrid distrito 14;2807914064 Madrid sección 14064;Renta neta media por persona ;2020;14.159
28079 Madrid;2807914 Madrid distrito 14;2807914065 Madrid sección 14065;Renta neta media por persona ;2020;14.103
28079 Madrid;2807914 Madrid distrito 14;2807914066 Madrid sección 14066;Renta neta media por persona ;2020;10.882
28079 Madrid;2807914 Madrid distrito 14;2807914067 Madrid sección 14067;Renta neta media por persona ;2020;10.440
28079 Madrid;2807914 Madrid distrito 14;2807914068 Madrid sección 14068;Renta neta media por persona ;2020;11.153
28079 Madrid;2807914 Madrid distrito 14;2807914069 Madrid sección 14069;Renta neta media por persona ;2020;14.357
28079 Madrid;2807914 Madrid distrito 14;2807914070 Madrid sección 14070;Renta neta media por persona ;2020;12.443
28079 Madrid;2807914 Madrid distrito 14;2807914071 Madrid sección 14071;Renta neta media por persona ;2020;13.606
28079 Madrid;2807914 Madrid distrito 14;2807914072 Madrid sección 14072;Renta neta media por persona ;2020;14.857
28079 Madrid;2807914 Madrid distrito 14;2807914073 Madrid sección 14073;Renta neta media por persona ;2020;14.622
28079 Madrid;2807914 Madrid distrito 14;2807914074 Madrid sección 14074;Renta neta media por persona ;2020;15.033
28079 Madrid;2807914 Madrid distrito 14;2807914075 Madrid sección 14075;Renta neta media por persona ;2020;13.660
28079 Madrid;2807914 Madrid distrito 14;2807914076 Madrid sección 14076;Renta neta media por persona ;2020;15.165
28079 Madrid;2807914 Madrid distrito 14;2807914077 Madrid sección 14077;Renta neta media por persona ;2020;14.189
28079 Madrid;2807914 Madrid distrito 14;2807914078 Madrid sección 14078;Renta neta media por persona ;2020;""
28079 Madrid;2807914 Madrid distrito 14;2807914079 Madrid sección 14079;Renta neta media por persona ;2020;17.687
28079 Madrid;2807914 Madrid distrito 14;2807914080 Madrid sección 14080;Renta neta media por persona ;2020;21.484
28079 Madrid;2807914 Madrid distrito 14;2807914081 Madrid sección 14081;Renta neta media por persona ;2020;15.454
28079 Madrid;2807914 Madrid distrito 14;2807914082 Madrid sección 14082;Renta neta media por persona ;2020;7.268
28079 Madrid;2807914 Madrid distrito 14;2807914083 Madrid sección 14083;Renta neta media por persona ;2020;10.967
28079 Madrid;2807914 Madrid distrito 14;2807914084 Madrid sección 14084;Renta neta media por persona ;2020;18.755
28079 Madrid;2807914 Madrid distrito 14;2807914085 Madrid sección 14085;Renta neta media por persona ;2020;23.812
28079 Madrid;2807914 Madrid distrito 14;2807914086 Madrid sección 14086;Renta neta media por persona ;2020;11.963
28079 Madrid;2807914 Madrid distrito 14;2807914087 Madrid sección 14087;Renta neta media por persona ;2020;21.155
28079 Madrid;2807914 Madrid distrito 14;2807914088 Madrid sección 14088;Renta neta media por persona ;2020;19.315
28079 Madrid;2807914 Madrid distrito 14;2807914089 Madrid sección 14089;Renta neta media por persona ;2020;16.227
28079 Madrid;2807914 Madrid distrito 14;2807914090 Madrid sección 14090;Renta neta media por persona ;2020;14.218
28079 Madrid;2807914 Madrid distrito 14;2807914091 Madrid sección 14091;Renta neta media por persona ;2020;19.644
28079 Madrid;2807914 Madrid distrito 14;2807914092 Madrid sección 14092;Renta neta media por persona ;2020;12.372
28079 Madrid;2807914 Madrid distrito 14;2807914093 Madrid sección 14093;Renta neta media por persona ;2020;17.640
28079 Madrid;2807914 Madrid distrito 14;2807914094 Madrid sección 14094;Renta neta media por persona ;2020;23.692
28079 Madrid;2807914 Madrid distrito 14;2807914095 Madrid sección 14095;Renta neta media por persona ;2020;23.162
28079 Madrid;2807915 Madrid distrito 15;;Renta neta media por persona ;2020;16.436
28079 Madrid;2807915 Madrid distrito 15;2807915001 Madrid sección 15001;Renta neta media por persona ;2020;16.092
28079 Madrid;2807915 Madrid distrito 15;2807915002 Madrid sección 15002;Renta neta media por persona ;2020;13.849
28079 Madrid;2807915 Madrid distrito 15;2807915003 Madrid sección 15003;Renta neta media por persona ;2020;15.475
28079 Madrid;2807915 Madrid distrito 15;2807915005 Madrid sección 15005;Renta neta media por persona ;2020;14.000
28079 Madrid;2807915 Madrid distrito 15;2807915006 Madrid sección 15006;Renta neta media por persona ;2020;12.402
28079 Madrid;2807915 Madrid distrito 15;2807915008 Madrid sección 15008;Renta neta media por persona ;2020;13.452
28079 Madrid;2807915 Madrid distrito 15;2807915009 Madrid sección 15009;Renta neta media por persona ;2020;9.648
28079 Madrid;2807915 Madrid distrito 15;2807915010 Madrid sección 15010;Renta neta media por persona ;2020;11.267
28079 Madrid;2807915 Madrid distrito 15;2807915011 Madrid sección 15011;Renta neta media por persona ;2020;9.906
28079 Madrid;2807915 Madrid distrito 15;2807915012 Madrid sección 15012;Renta neta media por persona ;2020;11.604
28079 Madrid;2807915 Madrid distrito 15;2807915013 Madrid sección 15013;Renta neta media por persona ;2020;11.298
28079 Madrid;2807915 Madrid distrito 15;2807915014 Madrid sección 15014;Renta neta media por persona ;2020;10.925
28079 Madrid;2807915 Madrid distrito 15;2807915015 Madrid sección 15015;Renta neta media por persona ;2020;11.377
28079 Madrid;2807915 Madrid distrito 15;2807915016 Madrid sección 15016;Renta neta media por persona ;2020;10.229
28079 Madrid;2807915 Madrid distrito 15;2807915017 Madrid sección 15017;Renta neta media por persona ;2020;11.720
28079 Madrid;2807915 Madrid distrito 15;2807915018 Madrid sección 15018;Renta neta media por persona ;2020;11.824
28079 Madrid;2807915 Madrid distrito 15;2807915019 Madrid sección 15019;Renta neta media por persona ;2020;11.267
28079 Madrid;2807915 Madrid distrito 15;2807915020 Madrid sección 15020;Renta neta media por persona ;2020;11.058
28079 Madrid;2807915 Madrid distrito 15;2807915021 Madrid sección 15021;Renta neta media por persona ;2020;11.112
28079 Madrid;2807915 Madrid distrito 15;2807915022 Madrid sección 15022;Renta neta media por persona ;2020;10.940
28079 Madrid;2807915 Madrid distrito 15;2807915023 Madrid sección 15023;Renta neta media por persona ;2020;12.899
28079 Madrid;2807915 Madrid distrito 15;2807915024 Madrid sección 15024;Renta neta media por persona ;2020;14.339
28079 Madrid;2807915 Madrid distrito 15;2807915025 Madrid sección 15025;Renta neta media por persona ;2020;14.389
28079 Madrid;2807915 Madrid distrito 15;2807915026 Madrid sección 15026;Renta neta media por persona ;2020;11.547
28079 Madrid;2807915 Madrid distrito 15;2807915027 Madrid sección 15027;Renta neta media por persona ;2020;13.940
28079 Madrid;2807915 Madrid distrito 15;2807915028 Madrid sección 15028;Renta neta media por persona ;2020;16.049
28079 Madrid;2807915 Madrid distrito 15;2807915029 Madrid sección 15029;Renta neta media por persona ;2020;14.198
28079 Madrid;2807915 Madrid distrito 15;2807915030 Madrid sección 15030;Renta neta media por persona ;2020;17.027
28079 Madrid;2807915 Madrid distrito 15;2807915031 Madrid sección 15031;Renta neta media por persona ;2020;16.219
28079 Madrid;2807915 Madrid distrito 15;2807915032 Madrid sección 15032;Renta neta media por persona ;2020;16.466
28079 Madrid;2807915 Madrid distrito 15;2807915033 Madrid sección 15033;Renta neta media por persona ;2020;15.086
28079 Madrid;2807915 Madrid distrito 15;2807915034 Madrid sección 15034;Renta neta media por persona ;2020;13.375
28079 Madrid;2807915 Madrid distrito 15;2807915035 Madrid sección 15035;Renta neta media por persona ;2020;15.936
28079 Madrid;2807915 Madrid distrito 15;2807915036 Madrid sección 15036;Renta neta media por persona ;2020;13.785
28079 Madrid;2807915 Madrid distrito 15;2807915037 Madrid sección 15037;Renta neta media por persona ;2020;12.824
28079 Madrid;2807915 Madrid distrito 15;2807915038 Madrid sección 15038;Renta neta media por persona ;2020;13.070
28079 Madrid;2807915 Madrid distrito 15;2807915039 Madrid sección 15039;Renta neta media por persona ;2020;13.403
28079 Madrid;2807915 Madrid distrito 15;2807915040 Madrid sección 15040;Renta neta media por persona ;2020;12.402
28079 Madrid;2807915 Madrid distrito 15;2807915041 Madrid sección 15041;Renta neta media por persona ;2020;12.723
28079 Madrid;2807915 Madrid distrito 15;2807915042 Madrid sección 15042;Renta neta media por persona ;2020;13.895
28079 Madrid;2807915 Madrid distrito 15;2807915043 Madrid sección 15043;Renta neta media por persona ;2020;12.870
28079 Madrid;2807915 Madrid distrito 15;2807915044 Madrid sección 15044;Renta neta media por persona ;2020;14.320
28079 Madrid;2807915 Madrid distrito 15;2807915045 Madrid sección 15045;Renta neta media por persona ;2020;13.710
28079 Madrid;2807915 Madrid distrito 15;2807915046 Madrid sección 15046;Renta neta media por persona ;2020;13.038
28079 Madrid;2807915 Madrid distrito 15;2807915047 Madrid sección 15047;Renta neta media por persona ;2020;15.915
28079 Madrid;2807915 Madrid distrito 15;2807915048 Madrid sección 15048;Renta neta media por persona ;2020;12.782
28079 Madrid;2807915 Madrid distrito 15;2807915049 Madrid sección 15049;Renta neta media por persona ;2020;11.239
28079 Madrid;2807915 Madrid distrito 15;2807915050 Madrid sección 15050;Renta neta media por persona ;2020;12.030
28079 Madrid;2807915 Madrid distrito 15;2807915051 Madrid sección 15051;Renta neta media por persona ;2020;12.639
28079 Madrid;2807915 Madrid distrito 15;2807915052 Madrid sección 15052;Renta neta media por persona ;2020;11.283
28079 Madrid;2807915 Madrid distrito 15;2807915053 Madrid sección 15053;Renta neta media por persona ;2020;10.172
28079 Madrid;2807915 Madrid distrito 15;2807915054 Madrid sección 15054;Renta neta media por persona ;2020;11.107
28079 Madrid;2807915 Madrid distrito 15;2807915056 Madrid sección 15056;Renta neta media por persona ;2020;11.543
28079 Madrid;2807915 Madrid distrito 15;2807915057 Madrid sección 15057;Renta neta media por persona ;2020;11.576
28079 Madrid;2807915 Madrid distrito 15;2807915058 Madrid sección 15058;Renta neta media por persona ;2020;10.230
28079 Madrid;2807915 Madrid distrito 15;2807915059 Madrid sección 15059;Renta neta media por persona ;2020;10.339
28079 Madrid;2807915 Madrid distrito 15;2807915060 Madrid sección 15060;Renta neta media por persona ;2020;10.485
28079 Madrid;2807915 Madrid distrito 15;2807915061 Madrid sección 15061;Renta neta media por persona ;2020;11.638
28079 Madrid;2807915 Madrid distrito 15;2807915062 Madrid sección 15062;Renta neta media por persona ;2020;14.410
28079 Madrid;2807915 Madrid distrito 15;2807915065 Madrid sección 15065;Renta neta media por persona ;2020;17.003
28079 Madrid;2807915 Madrid distrito 15;2807915066 Madrid sección 15066;Renta neta media por persona ;2020;16.171
28079 Madrid;2807915 Madrid distrito 15;2807915067 Madrid sección 15067;Renta neta media por persona ;2020;16.325
28079 Madrid;2807915 Madrid distrito 15;2807915068 Madrid sección 15068;Renta neta media por persona ;2020;17.618
28079 Madrid;2807915 Madrid distrito 15;2807915069 Madrid sección 15069;Renta neta media por persona ;2020;17.983
28079 Madrid;2807915 Madrid distrito 15;2807915070 Madrid sección 15070;Renta neta media por persona ;2020;15.930
28079 Madrid;2807915 Madrid distrito 15;2807915071 Madrid sección 15071;Renta neta media por persona ;2020;10.396
28079 Madrid;2807915 Madrid distrito 15;2807915073 Madrid sección 15073;Renta neta media por persona ;2020;9.829
28079 Madrid;2807915 Madrid distrito 15;2807915074 Madrid sección 15074;Renta neta media por persona ;2020;11.811
28079 Madrid;2807915 Madrid distrito 15;2807915075 Madrid sección 15075;Renta neta media por persona ;2020;12.115
28079 Madrid;2807915 Madrid distrito 15;2807915076 Madrid sección 15076;Renta neta media por persona ;2020;11.293
28079 Madrid;2807915 Madrid distrito 15;2807915077 Madrid sección 15077;Renta neta media por persona ;2020;13.805
28079 Madrid;2807915 Madrid distrito 15;2807915078 Madrid sección 15078;Renta neta media por persona ;2020;10.635
28079 Madrid;2807915 Madrid distrito 15;2807915079 Madrid sección 15079;Renta neta media por persona ;2020;11.629
28079 Madrid;2807915 Madrid distrito 15;2807915080 Madrid sección 15080;Renta neta media por persona ;2020;9.631
28079 Madrid;2807915 Madrid distrito 15;2807915081 Madrid sección 15081;Renta neta media por persona ;2020;9.265
28079 Madrid;2807915 Madrid distrito 15;2807915082 Madrid sección 15082;Renta neta media por persona ;2020;14.712
28079 Madrid;2807915 Madrid distrito 15;2807915083 Madrid sección 15083;Renta neta media por persona ;2020;10.688
28079 Madrid;2807915 Madrid distrito 15;2807915084 Madrid sección 15084;Renta neta media por persona ;2020;11.754
28079 Madrid;2807915 Madrid distrito 15;2807915085 Madrid sección 15085;Renta neta media por persona ;2020;11.417
28079 Madrid;2807915 Madrid distrito 15;2807915086 Madrid sección 15086;Renta neta media por persona ;2020;15.391
28079 Madrid;2807915 Madrid distrito 15;2807915087 Madrid sección 15087;Renta neta media por persona ;2020;10.030
28079 Madrid;2807915 Madrid distrito 15;2807915088 Madrid sección 15088;Renta neta media por persona ;2020;9.747
28079 Madrid;2807915 Madrid distrito 15;2807915089 Madrid sección 15089;Renta neta media por persona ;2020;10.660
28079 Madrid;2807915 Madrid distrito 15;2807915090 Madrid sección 15090;Renta neta media por persona ;2020;16.523
28079 Madrid;2807915 Madrid distrito 15;2807915092 Madrid sección 15092;Renta neta media por persona ;2020;20.720
28079 Madrid;2807915 Madrid distrito 15;2807915093 Madrid sección 15093;Renta neta media por persona ;2020;14.665
28079 Madrid;2807915 Madrid distrito 15;2807915094 Madrid sección 15094;Renta neta media por persona ;2020;15.088
28079 Madrid;2807915 Madrid distrito 15;2807915095 Madrid sección 15095;Renta neta media por persona ;2020;12.173
28079 Madrid;2807915 Madrid distrito 15;2807915096 Madrid sección 15096;Renta neta media por persona ;2020;13.819
28079 Madrid;2807915 Madrid distrito 15;2807915097 Madrid sección 15097;Renta neta media por persona ;2020;11.423
28079 Madrid;2807915 Madrid distrito 15;2807915098 Madrid sección 15098;Renta neta media por persona ;2020;11.630
28079 Madrid;2807915 Madrid distrito 15;2807915099 Madrid sección 15099;Renta neta media por persona ;2020;12.496
28079 Madrid;2807915 Madrid distrito 15;2807915100 Madrid sección 15100;Renta neta media por persona ;2020;12.700
28079 Madrid;2807915 Madrid distrito 15;2807915101 Madrid sección 15101;Renta neta media por persona ;2020;12.700
28079 Madrid;2807915 Madrid distrito 15;2807915102 Madrid sección 15102;Renta neta media por persona ;2020;13.181
28079 Madrid;2807915 Madrid distrito 15;2807915103 Madrid sección 15103;Renta neta media por persona ;2020;13.699
28079 Madrid;2807915 Madrid distrito 15;2807915104 Madrid sección 15104;Renta neta media por persona ;2020;12.141
